,naselje,rodilnik,mestnik,lat,lng,region_name,region_id
5576,Vrbina,Vrbine,Vrbini,45.95,15.4833,Posavska,SI036
5578,Vrbje,Vrbja,Vrbju,46.251,15.1639,Savinjska,SI034
5579,Vrbljene,Vrbljena,Vrbljenu,45.9692,14.5394,Osrednjeslovenska,SI041
5580,Vrbnje,Vrbnja,Vrbnju,46.3425,14.1721,Gorenjska,SI042
5581,Vrbno,Vrbna,Vrbnu,46.2176,15.396,Savinjska,SI034
5582,Vrbovce,Vrbovca,Vrbovcu,45.8389,15.3361,Jugovzhodna Slovenija,SI037
5583,Vrbovec,Vrbovca,Vrbovcu,45.643,14.8594,Jugovzhodna Slovenija,SI037
5584,Vrbovec,Vrbovca,Vrbovcu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
5585,Vrbovo,Vrbova,Vrbovu,45.5679,14.2527,Primorsko-notranjska,SI038
5586,Vrčice,Vrčica,Vrčicu,45.6546,15.1783,Jugovzhodna Slovenija,SI037
5587,Vremski Britof,Vremskiv Britofa,Vremskih Britofu,45.682,13.9702,Obalno-kraška,SI044
5588,Vrenska Gorca,Vrenske Gorce,Vrenski Gorci,46.074,15.559,Savinjska,SI034
5594,Vrh Nad Krašnjo,Vrha Nada Krašnja,Vrhu Nadu Krašnju,46.1686,14.6892,Osrednjeslovenska,SI041
5595,Vrh Nad Laškim,Vrha Nada Laškima,Vrhu Nadu Laškimu,46.1563,15.2386,Savinjska,SI034
5596,Vrh Nad Želimljami,Vrha Nada Želimljamiv,Vrhu Nadu Želimljamih,45.9836,14.5761,Osrednjeslovenska,SI041
5597,Vrh Pri Boštanju,Vrha Priv Boštanjua,Vrhu Prih Boštanjuu,46.0092,15.3041,Posavska,SI036
5599,Vrh Pri Fari,Vrha Priv Fariv,Vrhu Prih Farih,45.5088,14.91,Jugovzhodna Slovenija,SI037
5600,Vrh Pri Hinjah,Vrha Priv Hinjaha,Vrhu Prih Hinjahu,45.8339,14.9292,Jugovzhodna Slovenija,SI037
5601,Vrh Pri Križu,Vrha Priv Križua,Vrhu Prih Križuu,45.8339,14.9292,Jugovzhodna Slovenija,SI037
5602,Vrh Pri Ljubnu,Vrha Priv Ljubnua,Vrhu Prih Ljubnuu,45.8,15.1667,Jugovzhodna Slovenija,SI037
5604,Vrh Pri Pahi,Vrha Priv Pahiv,Vrhu Prih Pahih,45.8,15.1667,Jugovzhodna Slovenija,SI037
5605,Vrh Pri Poljanah,Vrha Priv Poljanaha,Vrhu Prih Poljanahu,45.74,14.7308,Jugovzhodna Slovenija,SI037
5606,Vrh Pri Poljanah,Vrha Priv Poljanaha,Vrhu Prih Poljanahu,46.5372,15.2733,Koroška,SI033
5607,Vrh Pri Površju,Vrha Priv Površjua,Vrhu Prih Površjuu,45.95,15.4833,Posavska,SI036
5608,Vrh Pri Sobračah,Vrha Priv Sobračaha,Vrhu Prih Sobračahu,45.9374,14.8029,Osrednjeslovenska,SI041
5609,Vrh Pri Šentjerneju,Vrha Priv Šentjernejua,Vrhu Prih Šentjernejuu,45.8389,15.3361,Jugovzhodna Slovenija,SI037
5611,Vrh Pri Višnji Gori,Vrha Priv Višnjiv Goriv,Vrhu Prih Višnjih Gorih,45.9374,14.8029,Osrednjeslovenska,SI041
5612,Vrh Sv. Treh Kraljev,Vrha Sv.a Treha Kraljeva,Vrhu Sv.u Trehu Kraljevu,45.9167,14.2297,Osrednjeslovenska,SI041
5616,Vrhe – Del,Vrha –a Dla,Vrhu –u Dlu,46.15,15.05,Zasavska,SI035
5618,Vrhek,Vrheka,Vrheku,46.0092,15.3041,Posavska,SI036
5619,Vrhje,Vrhja,Vrhju,45.9048,15.5922,Posavska,SI036
5620,Vrhloga,Vrhloge,Vrhlogi,46.3903,15.575,Podravska,SI032
5621,Vrhnika,Vrhnike,Vrhniki,45.9624,14.2937,Osrednjeslovenska,SI041
5623,Vrhole Pri Laporju,Vrhola Priv Laporjua,Vrholu Prih Laporjuu,46.3903,15.575,Podravska,SI032
5624,Vrhole Pri Slov. Konjicah,Vrhola Priv Slov.a Konjicaha,Vrholu Prih Slov.u Konjicahu,46.3903,15.575,Podravska,SI032
5625,Vrhov Dol,Vrhova Dola,Vrhovu Dolu,46.5575,15.6456,Podravska,SI032
5626,Vrhovci,Vrhovciv,Vrhovcih,45.5711,15.1889,Jugovzhodna Slovenija,SI037
5628,Vrhovlje,Vrhovlja,Vrhovlju,46.1686,14.6892,Osrednjeslovenska,SI041
5629,Vrhovlje,Vrhovlja,Vrhovlju,45.7034,13.8706,Obalno-kraška,SI044
5632,Vrhovo,Vrhova,Vrhovu,46.0658,15.1728,Posavska,SI036
5633,Vrhovo Pri Mirni Peči,Vrhova Priv Mirniv Pečiv,Vrhovu Prih Mirnih Pečih,45.858,15.0876,Jugovzhodna Slovenija,SI037
5634,Vrhovo Pri Šentlovrencu,Vrhova Priv Šentlovrencua,Vrhovu Prih Šentlovrencuu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
5635,Vrhovo Pri Žužemberku,Vrhova Priv Žužemberkua,Vrhovu Prih Žužemberkuu,45.8339,14.9292,Jugovzhodna Slovenija,SI037
5636,Vrhovska Vas,Vrhovske Vasa,Vrhovski Vasu,45.9048,15.5922,Posavska,SI036
5637,Vrhpeč,Vrhpeča,Vrhpeču,45.858,15.0876,Jugovzhodna Slovenija,SI037
5639,Vrhpolje,Vrhpolja,Vrhpolju,45.8476,13.9624,Goriška,SI043
5640,Vrhpolje Pri Kamniku,Vrhpolja Priv Kamnikua,Vrhpolju Prih Kamnikuu,46.2257,14.612,Osrednjeslovenska,SI041
5641,Vrhpolje Pri Moravčah,Vrhpolja Priv Moravčaha,Vrhpolju Prih Moravčahu,46.1356,14.7439,Osrednjeslovenska,SI041
5642,Vrhpolje Pri Šentvidu,Vrhpolja Priv Šentvidua,Vrhpolju Prih Šentviduu,45.9374,14.8029,Osrednjeslovenska,SI041
5643,Vrhtrebnje,Vrhtrebnja,Vrhtrebnju,45.9104,15.0086,Jugovzhodna Slovenija,SI037
5644,Vrhulje,Vrhulja,Vrhulju,45.95,15.4833,Posavska,SI036
5645,Vrsno,Vrsna,Vrsnu,46.2464,13.578,Goriška,SI043
5650,Vrtače,Vrtača,Vrtaču,45.9104,15.0086,Jugovzhodna Slovenija,SI037
5653,Vrtovče,Vrtovča,Vrtovču,45.8861,13.9097,Goriška,SI043
5654,Vrtovin,Vrtovina,Vrtovinu,45.8861,13.9097,Goriška,SI043
5655,Vrzdenec,Vrzdenca,Vrzdencu,46.023,14.2981,Osrednjeslovenska,SI041
5657,Vučja Vas,Vučje Vasa,Vučji Vasu,46.5631,16.1399,Pomurska,SI031
5659,Vukovci,Vukovciv,Vukovcih,45.5711,15.1889,Jugovzhodna Slovenija,SI037
5660,Vukovje,Vukovja,Vukovju,46.6099,15.6714,Podravska,SI032
5661,Vukovski Dol,Vukovskiv Dola,Vukovskih Dolu,46.6099,15.6714,Podravska,SI032
5662,Vukovski Vrh,Vukovskiv Vrha,Vukovskih Vrhu,46.6099,15.6714,Podravska,SI032
5664,Vurmat – Del,Vurmata –a Dla,Vurmatu –u Dlu,46.5864,15.3286,Koroška,SI033
5666,Vuzenica,Vuzenice,Vuzenici,46.5992,15.1669,Koroška,SI033
5667,Vuzmetinci,Vuzmetinciv,Vuzmetincih,46.4086,16.1475,Podravska,SI032
5668,Za Kalvarijo,Ze Kalvarija,Zi Kalvariju,46.5575,15.6456,Podravska,SI032
5670,Zabavlje,Zabavlja,Zabavlju,45.55,13.7333,Obalno-kraška,SI044
5671,Zabiče,Zabiča,Zabiču,45.5679,14.2527,Primorsko-notranjska,SI038
5672,Zabočevo,Zabočeva,Zabočevu,45.9197,14.3572,Osrednjeslovenska,SI041
5673,Zabork,Zaborka,Zaborku,46.375,15.3854,Savinjska,SI034
5674,Zaboršt,Zaboršta,Zaborštu,46.1394,14.595,Osrednjeslovenska,SI041
5676,Zaboršt,Zaboršta,Zaborštu,45.9069,15.2914,Jugovzhodna Slovenija,SI037
5678,Zaboršt Pri Šentvidu,Zaboršta Priv Šentvidua,Zaborštu Prih Šentviduu,45.9374,14.8029,Osrednjeslovenska,SI041
5679,Zabovci,Zabovciv,Zabovcih,46.3956,15.9314,Podravska,SI032
5680,Zabrdje,Zabrdja,Zabrdju,45.9476,15.0664,Jugovzhodna Slovenija,SI037
5681,Zabrdo,Zabrda,Zabrdu,46.2182,14.1592,Gorenjska,SI042
5682,Zabrekve,Zabrekva,Zabrekvu,46.2182,14.1592,Gorenjska,SI042
5685,Zabrež,Zabreža,Zabrežu,46.1563,15.2386,Savinjska,SI034
5686,Zabrežnik,Zabrežnika,Zabrežniku,46.0469,14.1097,Gorenjska,SI042
5687,Zabukovica,Zabukovice,Zabukovici,46.251,15.1639,Savinjska,SI034
5688,Zabukovje,Zabukovja,Zabukovju,46.2333,14.3667,Gorenjska,SI042
5689,Zabukovje,Zabukovja,Zabukovju,45.9769,15.0897,Jugovzhodna Slovenija,SI037
5690,Zabukovje,Zabukovja,Zabukovju,46.2933,15.3052,Savinjska,SI034
5691,Zabukovje Nad Sevnico,Zabukovja Nada Sevnica,Zabukovju Nadu Sevnicu,46.0092,15.3041,Posavska,SI036
5692,Zabukovje Pri Raki,Zabukovja Priv Rakiv,Zabukovju Prih Rakih,45.95,15.4833,Posavska,SI036
5693,Začret,Začreta,Začretu,46.2358,15.2675,Savinjska,SI034
5694,Zadlaz-Čadrg,Zadlaza-Čadrga,Zadlazu-Čadrgu,46.1857,13.7352,Goriška,SI043
5695,Zadlaz-Žabče,Zadlaza-Žabča,Zadlazu-Žabču,46.1857,13.7352,Goriška,SI043
5696,Zadlog,Zadloga,Zadlogu,46.0025,14.0275,Goriška,SI043
5697,Zadniki,Zadnikiv,Zadnikih,45.74,14.7308,Jugovzhodna Slovenija,SI037
5698,Zadniki,Zadnikiv,Zadnikih,46.5372,15.2733,Koroška,SI033
5699,Zadnja Vas,Zadnje Vasa,Zadnji Vasu,46.3425,14.1721,Gorenjska,SI042
5701,Zadobrova,Zadobrove,Zadobrovi,46.2358,15.2675,Savinjska,SI034
5702,Zadolje,Zadolja,Zadolju,45.74,14.7308,Jugovzhodna Slovenija,SI037
5703,Zadolje,Zadolja,Zadolju,46.5372,15.2733,Koroška,SI033
5704,Zadraga,Zadrage,Zadragi,46.2749,14.3176,Gorenjska,SI042
5706,Zafara,Zafare,Zafari,45.8339,14.9292,Jugovzhodna Slovenija,SI037
5708,Zagaj Pod Bočem,Zagaja Poda Bočema,Zagaju Podu Bočemu,46.2314,15.6381,Savinjska,SI034
5709,Zagaj Pri Ponikvi,Zagaja Priv Ponikviv,Zagaju Prih Ponikvih,46.2176,15.396,Savinjska,SI034
5711,Zagojiči,Zagojičiv,Zagojičih,46.4122,16.0131,Podravska,SI032
5712,Zagomila,Zagomile,Zagomili,46.088,13.6347,Goriška,SI043
5713,Zagon,Zagona,Zagonu,45.7759,14.2137,Primorsko-notranjska,SI038
5714,Zagora,Zagore,Zagori,46.088,13.6347,Goriška,SI043
5715,Zagorci,Zagorciv,Zagorcih,46.4853,15.971,Podravska,SI032
5717,Zagorica,Zagorice,Zagorici,46.0667,14.8167,Zasavska,SI035
5718,Zagorica,Zagorice,Zagorici,45.9476,15.0664,Jugovzhodna Slovenija,SI037
5719,Zagorica Nad Kamnikom,Zagorice Nada Kamnikoma,Zagorici Nadu Kamnikomu,46.2257,14.612,Osrednjeslovenska,SI041
5720,Zagorica Pri Čatežu,Zagorice Priv Čatežua,Zagorici Prih Čatežuu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
5721,Zagorica Pri Dobrniču,Zagorice Priv Dobrničua,Zagorici Prih Dobrničuu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
5723,Zagorica Pri Rovah,Zagorice Priv Rovaha,Zagorici Prih Rovahu,46.1394,14.595,Osrednjeslovenska,SI041
5724,Zagorica Pri Velikem Gabru,Zagorice Priv Velikema Gabrua,Zagorici Prih Velikemu Gabruu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
5725,Zagorje,Zagorja,Zagorju,46.074,15.559,Savinjska,SI034
5726,Zagorje,Zagorja,Zagorju,45.6833,14.2,Primorsko-notranjska,SI038
5729,Zagozd,Zagozda,Zagozdu,46.0667,14.8167,Zasavska,SI035
5730,Zagozdac,Zagozdaca,Zagozdacu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
5731,Zagrad,Zagrada,Zagradu,46.5438,14.9119,Koroška,SI033
5732,Zagrad,Zagrada,Zagradu,46.0658,15.1728,Posavska,SI036
5733,Zagrad,Zagrada,Zagradu,45.9069,15.2914,Jugovzhodna Slovenija,SI037
5734,Zagrad Pri Otočcu,Zagrada Priv Otočcua,Zagradu Prih Otočcuu,45.8,15.1667,Jugovzhodna Slovenija,SI037
5735,Zagradec,Zagradca,Zagradcu,45.9374,14.8029,Osrednjeslovenska,SI041
5736,Zagradec Pri Grosupljem,Zagradca Priv Grosupljema,Zagradcu Prih Grosupljemu,45.9551,14.6562,Osrednjeslovenska,SI041
5737,Zagradišče,Zagradišča,Zagradišču,46.0514,14.5061,Osrednjeslovenska,SI041
5738,Zagrajec,Zagrajca,Zagrajcu,45.8159,13.7507,Obalno-kraška,SI044
5740,Zahomce,Zahomca,Zahomcu,46.172,14.8217,Osrednjeslovenska,SI041
5741,Zahrib,Zahriba,Zahribu,45.7964,14.3581,Primorsko-notranjska,SI038
5742,Zajasovnik – Del,Zajasovnika –a Dla,Zajasovniku –u Dlu,46.2257,14.612,Osrednjeslovenska,SI041
5743,Zajasovnik – Del,Zajasovnika –a Dla,Zajasovniku –u Dlu,46.172,14.8217,Osrednjeslovenska,SI041
5744,Zajčje Polje,Zajčja Polja,Zajčju Polju,45.643,14.8594,Jugovzhodna Slovenija,SI037
5745,Zajčji Vrh,Zajčjiv Vrha,Zajčjih Vrhu,45.5711,15.1889,Jugovzhodna Slovenija,SI037
5746,Zajčji Vrh Pri Stopičah,Zajčjiv Vrha Priv Stopičaha,Zajčjih Vrhu Prih Stopičahu,45.8,15.1667,Jugovzhodna Slovenija,SI037
5748,Zajelšje,Zajelšja,Zajelšju,45.5679,14.2527,Primorsko-notranjska,SI038
5749,Zakal,Zakala,Zakalu,46.2257,14.612,Osrednjeslovenska,SI041
5750,Zakl,Zakla,Zaklu,46.2884,15.0386,Savinjska,SI034
5751,Zakl,Zakla,Zaklu,46.3361,15.8786,Podravska,SI032
5752,Zaklanec,Zaklanca,Zaklancu,46.023,14.2981,Osrednjeslovenska,SI041
5754,Zakojca,Zakojce,Zakojci,46.1278,13.9875,Goriška,SI043
5756,Zakraj,Zakraja,Zakraju,46.1857,13.7352,Goriška,SI043
5757,Zakriž,Zakriža,Zakrižu,46.1278,13.9875,Goriška,SI043
5758,Zala,Zale,Zali,45.7964,14.3581,Primorsko-notranjska,SI038
5759,Zala,Zale,Zali,46.2182,14.1592,Gorenjska,SI042
5760,Zalči,Zalčiv,Zalčih,45.5679,14.2527,Primorsko-notranjska,SI038
5763,Zali Log,Zaliv Loga,Zalih Logu,46.2182,14.1592,Gorenjska,SI042
5764,Zalisec,Zalisca,Zaliscu,45.8339,14.9292,Jugovzhodna Slovenija,SI037
5765,Zalog,Zaloga,Zalogu,46.2333,14.3667,Gorenjska,SI042
5766,Zalog,Zaloga,Zalogu,45.7864,15.0745,Jugovzhodna Slovenija,SI037
5767,Zalog Pod Sv. Trojico,Zaloga Poda Sv.a Trojica,Zalogu Podu Sv.u Trojicu,46.1394,14.595,Osrednjeslovenska,SI041
5768,Zalog Pod Uršulo,Zaloga Poda Uršula,Zalogu Podu Uršulu,46.2176,15.396,Savinjska,SI034
5770,Zalog Pri Kresnicah,Zaloga Priv Kresnicaha,Zalogu Prih Kresnicahu,46.1356,14.7439,Osrednjeslovenska,SI041
5771,Zalog Pri Moravčah,Zaloga Priv Moravčaha,Zalogu Prih Moravčahu,46.1356,14.7439,Osrednjeslovenska,SI041
5772,Zalog Pri Šempetru,Zaloga Priv Šempetrua,Zalogu Prih Šempetruu,46.251,15.1639,Savinjska,SI034
5773,Zalog Pri Škocjanu,Zaloga Priv Škocjanua,Zalogu Prih Škocjanuu,45.9069,15.2914,Jugovzhodna Slovenija,SI037
5774,Zalog Pri Škofljici,Zaloga Priv Škofljiciv,Zalogu Prih Škofljicih,45.9836,14.5761,Osrednjeslovenska,SI041
5775,Zaloka,Zaloke,Zaloki,45.9769,15.0897,Jugovzhodna Slovenija,SI037
5776,Zaloke,Zaloka,Zaloku,45.95,15.4833,Posavska,SI036
5777,Zalošče,Zalošča,Zalošču,45.9558,13.6433,Goriška,SI043
5778,Zaloše,Zaloša,Zalošu,46.3425,14.1721,Gorenjska,SI042
5779,Zaloška Gorica,Zaloške Gorice,Zaloški Gorici,46.251,15.1639,Savinjska,SI034
5780,Založe,Založa,Založu,46.2809,15.074,Savinjska,SI034
5782,Zameško,Zameška,Zamešku,45.8389,15.3361,Jugovzhodna Slovenija,SI037
5783,Zamostec,Zamostca,Zamostcu,45.7616,14.6363,Jugovzhodna Slovenija,SI037
5784,Zamušani,Zamušaniv,Zamušanih,46.4122,16.0131,Podravska,SI032
5785,Zanigrad,Zanigrada,Zanigradu,45.55,13.7333,Obalno-kraška,SI044
5786,Zaplana,Zaplane,Zaplani,45.9624,14.2937,Osrednjeslovenska,SI041
5787,Zaplana – Del,Zaplane –a Dla,Zaplani –u Dlu,45.9167,14.2297,Osrednjeslovenska,SI041
5788,Zaplanina,Zaplanine,Zaplanini,46.172,14.8217,Osrednjeslovenska,SI041
5789,Zapodje,Zapodja,Zapodju,46.0667,14.8167,Zasavska,SI035
5790,Zapoge,Zapoga,Zapogu,46.1897,14.4944,Osrednjeslovenska,SI041
5791,Zapotok,Zapotoka,Zapotoku,45.9692,14.5394,Osrednjeslovenska,SI041
5792,Zapotok,Zapotoka,Zapotoku,46.088,13.6347,Goriška,SI043
5793,Zapotok,Zapotoka,Zapotoku,45.7616,14.6363,Jugovzhodna Slovenija,SI037
5795,Zapudje,Zapudja,Zapudju,45.5711,15.1889,Jugovzhodna Slovenija,SI037
5796,Zapuže,Zapuža,Zapužu,46.3425,14.1721,Gorenjska,SI042
5797,Zapuže,Zapuža,Zapužu,45.8389,15.3361,Jugovzhodna Slovenija,SI037
5798,Zapuže Pri Kostelu,Zapuža Priv Kostelua,Zapužu Prih Kosteluu,45.5088,14.91,Jugovzhodna Slovenija,SI037
5799,Zapuže Pri Ribnici,Zapuža Priv Ribniciv,Zapužu Prih Ribnicih,45.74,14.7308,Jugovzhodna Slovenija,SI037
5800,Zapuže Pri Ribnici,Zapuža Priv Ribniciv,Zapužu Prih Ribnicih,46.5372,15.2733,Koroška,SI033
5801,Zarečica,Zarečice,Zarečici,45.5679,14.2527,Primorsko-notranjska,SI038
5802,Zarečje,Zarečja,Zarečju,45.5679,14.2527,Primorsko-notranjska,SI038
5803,Zasadi,Zasadiv,Zasadih,46.4923,15.8801,Podravska,SI032
5804,Zasadi,Zasadiv,Zasadih,46.5631,16.1399,Pomurska,SI031
5805,Zasap,Zasapa,Zasapu,45.9048,15.5922,Posavska,SI036
5806,Zasavci,Zasavciv,Zasavcih,46.4086,16.1475,Podravska,SI032
5807,Zasip,Zasipa,Zasipu,46.3688,14.114,Gorenjska,SI042
5808,Zastava,Zastave,Zastavi,45.5711,15.1889,Jugovzhodna Slovenija,SI037
5810,Zatolmin,Zatolmina,Zatolminu,46.1857,13.7352,Goriška,SI043
5812,Zavinek,Zavineka,Zavineku,45.9069,15.2914,Jugovzhodna Slovenija,SI037
5813,Zavino,Zavina,Zavinu,45.8861,13.9097,Goriška,SI043
5814,Zavodice,Zavodica,Zavodicu,46.3202,14.9531,Savinjska,SI034
5815,Zavodnje,Zavodnja,Zavodnju,46.3798,15.0482,Savinjska,SI034
5816,Zavrate,Zavrata,Zavratu,46.0658,15.1728,Posavska,SI036
5817,Zavratec,Zavratca,Zavratcu,46.0025,14.0275,Goriška,SI043
5818,Zavratec,Zavratca,Zavratcu,46.0092,15.3041,Posavska,SI036
5819,Zavrč,Zavrča,Zavrču,46.3917,16.0497,Podravska,SI032
5822,Zavrh,Zavrha,Zavrhu,46.0667,14.8167,Zasavska,SI035
5823,Zavrh,Zavrha,Zavrhu,45.9104,15.0086,Jugovzhodna Slovenija,SI037
5824,Zavrh Nad Dobrno,Zavrha Nada Dobrna,Zavrhu Nadu Dobrnu,46.3381,15.2293,Savinjska,SI034
5825,Zavrh Pod Šmarno Goro,Zavrha Poda Šmarna Gora,Zavrhu Podu Šmarnu Goru,46.1382,14.4147,Osrednjeslovenska,SI041
5826,Zavrh Pri Borovnici,Zavrha Priv Borovniciv,Zavrhu Prih Borovnicih,45.9624,14.2937,Osrednjeslovenska,SI041
5827,Zavrh Pri Črnivcu,Zavrha Priv Črnivcua,Zavrhu Prih Črnivcuu,46.2257,14.612,Osrednjeslovenska,SI041
5828,Zavrh Pri Galiciji,Zavrha Priv Galicijiv,Zavrhu Prih Galicijih,46.251,15.1639,Savinjska,SI034
5829,Zavrh Pri Trojanah,Zavrha Priv Trojanaha,Zavrhu Prih Trojanahu,46.1686,14.6892,Osrednjeslovenska,SI041
5830,Zavrhek,Zavrheka,Zavrheku,45.682,13.9702,Obalno-kraška,SI044
5832,Završe,Završa,Završu,46.4431,15.1931,Koroška,SI033
5833,Završe Pri Dobjem,Završa Priv Dobjema,Završu Prih Dobjemu,46.1369,15.3945,Savinjska,SI034
5835,Završje,Završja,Završju,46.15,15.05,Zasavska,SI035
5836,Zavrtače,Zavrtača,Zavrtaču,45.9374,14.8029,Osrednjeslovenska,SI041
5837,Zazid,Zazida,Zazidu,45.55,13.7333,Obalno-kraška,SI044
5838,Zbelovo,Zbelova,Zbelovu,46.3383,15.4233,Savinjska,SI034
5839,Zbelovska Gora,Zbelovske Gore,Zbelovski Gori,46.3383,15.4233,Savinjska,SI034
5841,Zbilje,Zbilja,Zbilju,46.1382,14.4147,Osrednjeslovenska,SI041
5842,Zbure,Zbura,Zburu,45.8622,15.2214,Jugovzhodna Slovenija,SI037
5844,Zdihovo,Zdihova,Zdihovu,45.643,14.8594,Jugovzhodna Slovenija,SI037
5845,Zdole,Zdola,Zdolu,46.074,15.559,Savinjska,SI034
5846,Zdole,Zdola,Zdolu,45.95,15.4833,Posavska,SI036
5847,Zduša,Zduše,Zduši,46.2257,14.612,Osrednjeslovenska,SI041
5848,Zeče,Zeča,Zeču,46.3383,15.4233,Savinjska,SI034
5849,Zeče Pri Bučah,Zeča Priv Bučaha,Zeču Prih Bučahu,46.074,15.559,Savinjska,SI034
5851,Zelše,Zelša,Zelšu,45.7964,14.3581,Primorsko-notranjska,SI038
5853,Zemono,Zemona,Zemonu,45.8476,13.9624,Goriška,SI043
5854,Zenkovci,Zenkovciv,Zenkovcih,46.7039,16.1572,Pomurska,SI031
5855,Zglavnica,Zglavnice,Zglavnici,46.0667,14.8167,Zasavska,SI035
5856,Zgonče,Zgonča,Zgonču,45.8363,14.6377,Osrednjeslovenska,SI041
5857,Zgornja Bačkova,Zgornje Bačkove,Zgornji Bačkovi,46.6497,15.8453,Podravska,SI032
5858,Zgornja Bela,Zgornje Bele,Zgornji Beli,46.3052,14.4203,Gorenjska,SI042
5859,Zgornja Besnica,Zgornje Besnice,Zgornji Besnici,46.2333,14.3667,Gorenjska,SI042
5860,Zgornja Besnica,Zgornje Besnice,Zgornji Besnici,46.0514,14.5061,Osrednjeslovenska,SI041
5861,Zgornja Bistrica,Zgornje Bistrice,Zgornji Bistrici,46.3903,15.575,Podravska,SI032
5862,Zgornja Brežnica,Zgornje Brežnice,Zgornji Brežnici,46.3903,15.575,Podravska,SI032
5863,Zgornja Dobrava,Zgornje Dobrave,Zgornji Dobravi,46.1356,14.7439,Osrednjeslovenska,SI041
5864,Zgornja Dobrava,Zgornje Dobrave,Zgornji Dobravi,46.3425,14.1721,Gorenjska,SI042
5865,Zgornja Draga,Zgornje Drage,Zgornji Dragi,45.9374,14.8029,Osrednjeslovenska,SI041
5869,Zgornja Javoršica,Zgornje Javoršice,Zgornji Javoršici,46.1356,14.7439,Osrednjeslovenska,SI041
5870,Zgornja Jevnica,Zgornje Jevnice,Zgornji Jevnici,46.0667,14.8167,Zasavska,SI035
5871,Zgornja Kapla,Zgornje Kaple,Zgornji Kapli,46.5864,15.3286,Koroška,SI033
5873,Zgornja Kostrivnica,Zgornje Kostrivnice,Zgornji Kostrivnici,46.2314,15.6381,Savinjska,SI034
5875,Zgornja Lipnica,Zgornje Lipnice,Zgornji Lipnici,46.3425,14.1721,Gorenjska,SI042
5876,Zgornja Ložnica,Zgornje Ložnice,Zgornji Ložnici,46.3903,15.575,Podravska,SI032
5877,Zgornja Luša,Zgornje Luše,Zgornji Luši,46.1672,14.303,Gorenjska,SI042
5878,Zgornja Nova Vas,Zgornje Nove Vasa,Zgornji Novi Vasu,46.3903,15.575,Podravska,SI032
5880,Zgornja Pohanca,Zgornje Pohance,Zgornji Pohanci,45.9048,15.5922,Posavska,SI036
5881,Zgornja Polskava,Zgornje Polskave,Zgornji Polskavi,46.3903,15.575,Podravska,SI032
5882,Zgornja Pristava,Zgornje Pristave,Zgornji Pristavi,46.3383,15.4233,Savinjska,SI034
5883,Zgornja Pristava,Zgornje Pristave,Zgornji Pristavi,45.8484,14.6944,Osrednjeslovenska,SI041
5884,Zgornja Radovna,Zgornje Radovne,Zgornji Radovni,46.4854,13.7871,Gorenjska,SI042
5885,Zgornja Rečica,Zgornje Rečice,Zgornji Rečici,46.1563,15.2386,Savinjska,SI034
5886,Zgornja Ročica,Zgornje Ročice,Zgornji Ročici,46.6497,15.8453,Podravska,SI032
5889,Zgornja Senica,Zgornje Senice,Zgornji Senici,46.1382,14.4147,Osrednjeslovenska,SI041
5890,Zgornja Slivnica,Zgornje Slivnice,Zgornji Slivnici,45.9551,14.6562,Osrednjeslovenska,SI041
5891,Zgornja Sorica,Zgornje Sorice,Zgornji Sorici,46.2182,14.1592,Gorenjska,SI042
5892,Zgornja Sveča,Zgornje Sveče,Zgornji Sveči,46.35,15.7333,Podravska,SI032
5893,Zgornja Ščavnica,Zgornje Ščavnice,Zgornji Ščavnici,46.6497,15.8453,Podravska,SI032
5894,Zgornja Velka,Zgornje Velke,Zgornji Velki,46.6817,15.6481,Podravska,SI032
5897,Zgornje Bitnje,Zgornja Bitnja,Zgornju Bitnju,46.2333,14.3667,Gorenjska,SI042
5898,Zgornje Danje,Zgornja Danja,Zgornju Danju,46.2182,14.1592,Gorenjska,SI042
5899,Zgornje Dobrenje,Zgornja Dobrenja,Zgornju Dobrenju,46.6817,15.6481,Podravska,SI032
5900,Zgornje Duplice,Zgornja Duplica,Zgornju Duplicu,45.9551,14.6562,Osrednjeslovenska,SI041
5901,Zgornje Duplje,Zgornja Duplja,Zgornju Duplju,46.2749,14.3176,Gorenjska,SI042
5902,Zgornje Gameljne,Zgornja Gameljna,Zgornju Gameljnu,46.0514,14.5061,Osrednjeslovenska,SI041
5903,Zgornje Gorče,Zgornja Gorča,Zgornju Gorču,46.2884,15.0386,Savinjska,SI034
5905,Zgornje Gradišče,Zgornja Gradišča,Zgornju Gradišču,46.6817,15.6481,Podravska,SI032
5906,Zgornje Gruškovje,Zgornja Gruškovja,Zgornju Gruškovju,46.3361,15.8786,Podravska,SI032
5907,Zgornje Grušovje,Zgornja Grušovja,Zgornju Grušovju,46.386,15.4458,Podravska,SI032
5908,Zgornje Grušovlje,Zgornja Grušovlja,Zgornju Grušovlju,46.251,15.1639,Savinjska,SI034
5909,Zgornje Hlapje,Zgornja Hlapja,Zgornju Hlapju,46.6099,15.6714,Podravska,SI032
5911,Zgornje Jablane,Zgornja Jablana,Zgornju Jablanu,46.406,15.7983,Podravska,SI032
